time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2014-09-29T15:45:01.590Z,36.6296667,-120.835,7.49,1.23,md,19,132,0.04751,0.05,nc,nc72316906,2014-10-10T05:18:05.962Z,"40km SSW of South Dos Palos, California",earthquake
2014-09-29T15:42:05.210Z,37.6473333,-118.847,5.44,1.05,md,26,73,0.01287,0.04,nc,nc72316901,2014-10-10T22:41:02.869Z,"11km E of Mammoth Lakes, California",earthquake
2014-09-29T15:39:11.800Z,37.6645,-118.8575,4.94,1.21,md,24,102,0.03157,0.05,nc,nc72316896,2014-10-11T01:53:06.242Z,"10km E of Mammoth Lakes, California",earthquake
2014-09-29T15:38:13.010Z,40.1051667,-123.7648333,21.6,1.73,md,24,87,0.106,0.11,nc,nc72316891,2014-10-10T02:39:59.640Z,"5km ESE of Redway, California",earthquake
2014-09-29T15:38:00.300Z,18.066,-67.158,16,2.2,Md,6,248.4,0.07456017,0.15,pr,pr14272008,2014-09-29T16:01:07.932Z,"2km SSW of Cabo Rojo, Puerto Rico",earthquake
2014-09-29T15:31:21.800Z,19.4945,-155.6658,7.7,1.3,md,,107.999991360001,0.03593261,0.05,hv,hv60780236,2014-10-01T19:32:13.000Z,"21km ENE of Honaunau-Napoopoo, Hawaii",earthquake
2014-09-29T15:27:40.650Z,34.0481667,-117.243,16.94,1.63,ml,64,56,0.06598,0.16,ci,ci37046071,2014-09-30T23:35:11.840Z,"1km E of Loma Linda, California",earthquake
2014-09-29T15:24:40.000Z,19.4828,-155.6527,5.6,1.1,Md,,172.8,0.05389892,0.01,hv,hv60780231,2014-10-01T19:29:07.593Z,"22km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-09-29T15:21:31.000Z,61.1195,-146.4799,15,1,ml,16,35.9999971200002,,0.56,ak,ak11405350,2014-10-09T21:59:00.079Z,"7km W of Valdez, Alaska",earthquake
2014-09-29T15:20:46.980Z,37.6425,-118.8451667,6.88,0.38,md,17,99,0.008657,0.05,nc,nc72316881,2014-10-09T21:06:05.112Z,"11km E of Mammoth Lakes, California",earthquake
2014-09-29T15:16:50.760Z,34.2765,-117.1551667,9.39,0.86,ml,24,108,0.07931,0.16,ci,ci37046063,2014-09-30T23:24:44.110Z,"4km NE of Lake Arrowhead, California",earthquake
2014-09-29T15:14:54.000Z,62.9598,-151.1844,107,1.4,ml,26,71.9999942400005,,0.33,ak,ak11405349,2014-10-09T21:59:18.225Z,"89km NW of Talkeetna, Alaska",earthquake
2014-09-29T15:12:08.410Z,37.661,-118.8618333,4.94,1.37,md,34,97,0.03088,0.08,nc,nc72316871,2014-10-11T07:12:05.771Z,"9km E of Mammoth Lakes, California",earthquake
2014-09-29T15:05:49.000Z,19.4892,-155.6552,3.7,0.8,Md,,104.4,0.04491576,0.11,hv,hv60780226,2014-09-29T18:44:49.731Z,"22km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-09-29T15:01:46.150Z,37.6628333,-118.8653333,3.91,0.26,md,8,171,0.03105,0.04,nc,nc72316866,2014-10-09T20:58:04.281Z,"9km E of Mammoth Lakes, California",earthquake
2014-09-29T14:59:55.950Z,38.8043327,-122.7956696,4.05,1.02,md,28,41,0.003641,0.02,nc,nc72316861,2014-09-29T16:05:05.338Z,"4km NW of The Geysers, California",earthquake
2014-09-29T14:55:57.850Z,29.3302,140.3931,40.84,4.8,mb,,92,2.73,0.47,us,usb000sh10,2014-09-29T22:58:34.289Z,"Izu Islands, Japan region",earthquake
2014-09-29T14:54:24.110Z,41.927,-126.2331667,17.73,2.6,ml,23,278,1.521,0.22,nc,nc72316856,2014-10-10T08:19:05.716Z,"158km WSW of Gold Beach, Oregon",earthquake
2014-09-29T14:52:50.910Z,41.1685,-123.3676667,35.09,2.25,md,13,137,0.1276,0.12,nc,nc72316851,2014-10-03T21:57:09.109Z,"33km NE of Willow Creek, California",earthquake
2014-09-29T14:50:40.980Z,37.6415,-118.9498333,7.17,0.39,md,21,69,0.02559,0.04,nc,nc72316846,2014-10-10T22:26:06.191Z,"2km ESE of Mammoth Lakes, California",earthquake
2014-09-29T14:49:15.420Z,36.6296667,-120.8253333,7.45,1.87,md,33,124,0.04232,0.09,nc,nc72316841,2014-10-10T04:25:05.130Z,"40km SSW of South Dos Palos, California",earthquake
2014-09-29T14:48:50.410Z,37.64,-118.9475,7.69,1.61,md,33,62,0.02483,0.03,nc,nc72316836,2014-10-11T01:31:07.851Z,"2km ESE of Mammoth Lakes, California",earthquake
2014-09-29T14:47:32.000Z,60.1075,-152.8613,111,2,ml,37,86.3999930880005,,0.5,ak,ak11405343,2014-10-09T21:59:49.333Z,"42km S of Redoubt Volcano, Alaska",earthquake
2014-09-29T14:47:10.000Z,38.8305016,-122.8006668,2.76,0.69,md,10,108,0.01022,0.01,nc,nc72316831,2014-09-29T15:25:05.748Z,"6km W of Cobb, California",earthquake
2014-09-29T14:43:39.500Z,36.0776,-97.23,3.999,3.1,ml,,65,,0.43,us,usb000sh0j,2014-09-30T14:05:26.103Z,"14km N of Langston, Oklahoma",earthquake
2014-09-29T14:43:10.000Z,64.643,-149.7046,13.7,0.8,ml,13,183.599985312001,,0.75,ak,ak11405338,2014-10-09T21:59:51.514Z,"29km WNW of North Nenana, Alaska",earthquake
2014-09-29T14:42:55.000Z,59.359,-153.2837,82.3,2.4,ml,54,86.3999930880005,,0.54,ak,ak11405337,2014-10-09T21:59:56.190Z,"94km WSW of Anchor Point, Alaska",earthquake
2014-09-29T14:41:04.680Z,38.824,-122.794,3.26,0.24,md,18,50,0.01257,0.02,nc,nc72316826,2014-10-07T00:02:07.972Z,"6km W of Cobb, California",earthquake
2014-09-29T14:39:17.740Z,38.8293343,-122.80233,2.49,0.44,md,13,79,0.008471,0.03,nc,nc72316821,2014-09-29T17:20:08.611Z,"6km W of Cobb, California",earthquake
2014-09-29T14:36:33.400Z,19.4903,-155.6538,3.3,0.8,Md,,100.8,0.04491576,0.13,hv,hv60780211,2014-09-29T18:27:27.792Z,"22km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-09-29T14:30:50.560Z,38.8414993,-122.828331,2.65,0.43,md,7,101,0.006299,0.01,nc,nc72316816,2014-09-29T16:51:10.359Z,"9km WNW of Cobb, California",earthquake
2014-09-29T14:25:27.920Z,38.8296667,-122.8015,2.43,1.13,md,43,37,0.009169,0.03,nc,nc72316811,2014-10-11T01:08:05.416Z,"6km W of Cobb, California",earthquake
2014-09-29T14:17:47.000Z,53.9541,-166.2966,6.8,0.7,ml,12,161.999987040001,,0.33,ak,ak11405336,2014-10-09T21:59:17.289Z,"17km ENE of Dutch Harbor, Alaska",earthquake
2014-09-29T14:17:00.380Z,37.6556667,-118.8601667,3.64,0.14,md,10,148,0.02616,0.05,nc,nc72316806,2014-10-09T20:53:03.759Z,"9km E of Mammoth Lakes, California",earthquake
2014-09-29T14:13:10.000Z,60.1055,-152.6332,95.4,2,ml,46,100.799991936001,,0.5,ak,ak11405334,2014-10-09T22:00:13.556Z,"42km S of Redoubt Volcano, Alaska",earthquake
2014-09-29T14:06:10.680Z,36.6285,-120.8383333,6.63,1.7,md,38,129,0.05025,0.09,nc,nc72316801,2014-10-10T04:14:08.942Z,"40km SSW of South Dos Palos, California",earthquake
2014-09-29T14:05:56.400Z,19.0531,-68.7639,138,3.5,Md,15,316.8,0.646787,0.25,pr,pr14272007,2014-09-29T22:08:29.331Z,"30km ENE of Miches, Dominican Republic",earthquake
2014-09-29T13:57:13.000Z,53.6921,-163.2876,37,2,ml,18,212.399983008001,,0.37,ak,ak11405309,2014-10-09T21:59:50.065Z,"129km S of False Pass, Alaska",earthquake
2014-09-29T13:54:16.290Z,-11.7687,166.2502,54.85,4.6,mb,,189,3.771,0.48,us,usb000sh0d,2014-09-29T21:56:44.250Z,"124km SSE of Lata, Solomon Islands",earthquake
2014-09-29T13:50:30.000Z,62.2086,-147.8539,37.5,2.6,ml,65,28.7999976960002,,0.42,ak,ak11405302,2014-10-09T22:01:39.932Z,"69km NE of Sutton-Alpine, Alaska",earthquake
2014-09-29T13:50:23.030Z,32.8673333,-116.2273333,3.33,1.63,ml,42,73,0.05269,0.18,ci,ci37046055,2014-09-30T23:22:57.450Z,"28km E of Pine Valley, California",earthquake
2014-09-29T13:43:01.490Z,64.5433,-17.1927,10,5.3,mb,,46,11.12,0.76,us,usb000sh06,2014-09-30T22:46:44.000Z,"101km WNW of Hofn, Iceland",earthquake
2014-09-29T13:39:38.500Z,45.981,-122.8525,16.4,0.8,Md,,212.4,0.17966306,0.14,uw,uw60888706,2014-09-30T19:03:58.507Z,"3km SSW of Kalama, Washington",earthquake
2014-09-29T13:34:59.300Z,19.4887,-155.652,3.5,0.8,Md,,104.4,0.05389892,0.1,hv,hv60780196,2014-09-29T18:38:13.953Z,"22km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-09-29T13:17:07.000Z,63.2785,-150.5334,125.4,1.2,ml,19,64.7999948160004,,0.36,ak,ak11405301,2014-10-09T21:58:57.985Z,"80km W of Cantwell, Alaska",earthquake
2014-09-29T13:16:31.600Z,47.2338,-122.7648,0,0.7,Md,,100.8,0.3054272,0.58,uw,uw60888686,2014-09-29T17:15:29.259Z,"2km NNW of Longbranch, Washington",earthquake
2014-09-29T13:12:13.550Z,37.6568333,-118.8463333,5.23,1.17,md,28,97,0.02059,0.04,nc,nc72316791,2014-10-11T00:39:07.134Z,"11km E of Mammoth Lakes, California",earthquake
2014-09-29T13:09:12.480Z,37.6645,-118.8655,5.43,0.34,md,16,142,0.03196,0.04,nc,nc72316786,2014-10-10T03:28:15.140Z,"9km E of Mammoth Lakes, California",earthquake
2014-09-29T13:08:07.500Z,19.4937,-155.659,5.9,0.9,Md,,82.8,0.04491576,0.08,hv,hv60780181,2014-09-29T18:42:19.416Z,"21km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-09-29T13:06:57.690Z,37.6485,-118.8511667,5.17,0.35,md,17,119,0.01606,0.04,nc,nc72316781,2014-10-10T03:26:14.340Z,"10km E of Mammoth Lakes, California",earthquake
2014-09-29T13:06:12.480Z,37.6393333,-118.9443333,7.68,0.11,md,12,154,0.02534,0.02,nc,nc72316776,2014-10-10T03:24:13.480Z,"2km ESE of Mammoth Lakes, California",earthquake
2014-09-29T12:59:15.000Z,61.3719,-146.7604,19.3,1.1,ml,23,93.5999925120006,,0.46,ak,ak11405299,2014-10-09T21:59:16.659Z,"34km NW of Valdez, Alaska",earthquake
2014-09-29T12:51:08.300Z,19.4688,-155.5927,1.7,0.3,Md,,115.2,0.00898315,0.06,hv,hv60780176,2014-10-01T19:25:02.159Z,"28km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-09-29T12:46:41.500Z,19.4957,-155.6622,6.8,0.9,Md,,86.4,0.03593261,0.08,hv,hv60780171,2014-10-01T01:51:06.194Z,"21km ENE of Honaunau-Napoopoo, Hawaii",earthquake
2014-09-29T12:45:15.010Z,38.838501,-122.8401642,3.05,0.43,md,14,66,0.003654,0.01,nc,nc72316756,2014-09-29T14:54:12.316Z,"9km NW of The Geysers, California",earthquake
2014-09-29T12:39:57.000Z,53.5871,-166.1901,63.8,1.7,ml,15,266.399978688002,,0.21,ak,ak11405297,2014-10-09T21:59:15.961Z,"39km SE of Unalaska, Alaska",earthquake
2014-09-29T12:35:37.200Z,19.5165,-155.6595,9.4,1.1,Md,,136.8,0.02694946,0.11,hv,hv60780166,2014-10-01T08:06:33.643Z,"22km ENE of Honaunau-Napoopoo, Hawaii",earthquake
2014-09-29T12:28:03.360Z,37.6336667,-119.0965,4.34,0.19,md,11,250,0.01338,0.02,nc,nc72316731,2014-10-09T20:27:05.819Z,"11km W of Mammoth Lakes, California",earthquake
2014-09-29T12:20:16.400Z,19.4885,-155.6555,5,0.9,Md,,46.8,0.04491576,0.12,hv,hv60780161,2014-09-29T18:15:41.421Z,"22km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-09-29T12:15:23.770Z,37.65,-118.8493333,5.11,0.35,md,16,120,0.01608,0.04,nc,nc72316726,2014-10-09T20:38:02.090Z,"10km E of Mammoth Lakes, California",earthquake
2014-09-29T12:12:31.700Z,43.7185,-121.3135,2.4,-0.9,Md,,122.4,0.00898315,0.07,uw,uw60888581,2014-10-06T22:48:15.140Z,"16km SE of Three Rivers, Oregon",earthquake
2014-09-29T12:10:27.600Z,19.4932,-155.6618,7.2,2.4,Ml,,61.2,0.03593261,0.09,hv,hv60780146,2014-09-29T20:12:54.465Z,"21km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-09-29T12:02:02.000Z,65.0872,-148.8838,14,0.6,ml,11,215.999982720001,,0.35,ak,ak11405295,2014-10-09T21:59:53.303Z,"49km WNW of Ester, Alaska",earthquake
2014-09-29T11:55:38.000Z,63.6624,-148.6135,4.7,1.3,ml,26,93.5999925120006,,0.65,ak,ak11405271,2014-10-09T21:59:52.444Z,"27km SE of Healy, Alaska",earthquake
2014-09-29T11:54:11.920Z,37.6533333,-118.8553333,3.59,0.15,md,8,138,0.02177,0.03,nc,nc72316721,2014-10-09T20:31:06.319Z,"10km E of Mammoth Lakes, California",earthquake
2014-09-29T11:51:42.610Z,37.6743333,-118.8493333,6.38,0.51,md,23,122,0.02759,0.04,nc,nc72316711,2014-10-10T22:01:08.478Z,"11km ENE of Mammoth Lakes, California",earthquake
2014-09-29T11:50:29.640Z,37.6738333,-118.8496667,6.52,1.03,md,26,120,0.02793,0.04,nc,nc72316701,2014-10-10T21:55:02.382Z,"11km ENE of Mammoth Lakes, California",earthquake
2014-09-29T11:50:03.250Z,37.6758333,-118.8465,6.58,0.54,md,13,160,0.02517,0.03,nc,nc72316716,2014-10-09T18:36:02.768Z,"11km ENE of Mammoth Lakes, California",earthquake
2014-09-29T11:48:18.000Z,63.2262,-151.7576,8.9,2.2,ml,36,61.1999951040004,,0.89,ak,ak11405267,2014-10-09T21:59:54.659Z,"131km NW of Talkeetna, Alaska",earthquake
2014-09-29T11:46:49.000Z,62.1861,-148.4565,36.4,1,ml,,,,0.51,ak,ak11405266,2014-10-09T21:59:54.016Z,"48km NNE of Sutton-Alpine, Alaska",earthquake
2014-09-29T11:41:06.140Z,38.7921677,-122.7626648,1.97,0.72,md,7,151,0.02155,0.01,nc,nc72316696,2014-09-29T13:55:05.946Z,"1km NNW of The Geysers, California",earthquake
2014-09-29T11:38:26.130Z,37.675,-118.8503333,6.04,0.89,md,26,123,0.02829,0.05,nc,nc72316686,2014-10-10T21:55:02.377Z,"11km ENE of Mammoth Lakes, California",earthquake
2014-09-29T11:27:36.700Z,19.4872,-155.655,3.2,0.9,Md,,68.4,0.04491576,0.13,hv,hv60780141,2014-10-01T07:12:27.376Z,"22km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-09-29T11:22:26.380Z,37.6623333,-118.8683333,6.48,0.25,md,14,226,0.02885,0.07,nc,nc72316681,2014-10-10T03:18:42.140Z,"9km E of Mammoth Lakes, California",earthquake
2014-09-29T11:12:23.920Z,37.6496667,-118.8505,4.95,0.35,md,15,112,0.01647,0.04,nc,nc72316671,2014-10-09T19:31:04.866Z,"10km E of Mammoth Lakes, California",earthquake
2014-09-29T11:08:07.600Z,18.9927,-65.9838,21,2.5,Md,8,262.8,0.68631288,0.12,pr,pr14272009,2014-09-29T19:10:50.073Z,"59km NNE of San Juan, Puerto Rico",earthquake
2014-09-29T11:05:07.850Z,33.3931667,-116.3083333,2.84,1.52,ml,50,55,0.08254,0.17,ci,ci37046047,2014-09-30T23:15:46.800Z,"16km NNE of Borrego Springs, California",earthquake
2014-09-29T10:53:24.000Z,65.1614,-149.0467,14.1,1.8,ml,20,75.5999939520005,,0.74,ak,ak11405263,2014-10-09T21:58:56.760Z,"59km NW of Ester, Alaska",earthquake
2014-09-29T10:53:00.800Z,19.4875,-155.6533,4,0.8,Md,,104.4,0.04491576,0.13,hv,hv60780131,2014-09-30T18:59:21.046Z,"22km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-09-29T10:49:46.200Z,19.4927,-155.6607,6.8,1.1,Md,,82.8,0.04491576,0.08,hv,hv60780126,2014-10-01T01:08:55.454Z,"21km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-09-29T10:40:38.961Z,36.46,-116.064,5.4104,0.56,ml,19,181.44,0.176,0.0885,nn,nn00462056,2014-09-29T13:30:29.441Z,"28km NNW of Pahrump, Nevada",earthquake
2014-09-29T10:36:28.500Z,19.4867,-155.6552,4,1.1,Md,,50.4,0.04491576,0.13,hv,hv60780116,2014-10-01T07:55:17.325Z,"22km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-09-29T10:35:41.900Z,19.0541,-66.4095,42,2.5,Md,9,280.8,0.58390493,0.46,pr,pr14272004,2014-09-29T18:38:22.956Z,"65km N of Brenas, Puerto Rico",earthquake
2014-09-29T10:30:44.900Z,38.8256683,-122.7956696,3.35,0.87,md,20,49,0.01768,0.02,nc,nc72316661,2014-09-29T12:19:05.586Z,"6km W of Cobb, California",earthquake
2014-09-29T10:27:04.200Z,19.0795,-66.8,42,2.6,Md,7,280.8,0.65127858,0.57,pr,pr14272006,2014-09-29T18:30:29.678Z,"65km N of Hatillo, Puerto Rico",earthquake
2014-09-29T10:19:00.620Z,41.4535,-112.3771667,0.23,0.85,md,11,143,0.06637,0.11,uu,uu60086842,2014-09-29T15:07:03.340Z,"28km W of Perry, Utah",earthquake
2014-09-29T10:16:28.000Z,61.2685,-146.9356,26.9,1.1,ml,,,,0.39,ak,ak11405259,2014-10-09T21:59:56.428Z,"35km WNW of Valdez, Alaska",earthquake
2014-09-29T10:15:56.340Z,37.468,-118.8175,9.19,0.79,md,30,171,0.07873,0.04,nc,nc72316651,2014-10-08T01:11:07.924Z,"24km SE of Mammoth Lakes, California",earthquake
2014-09-29T10:13:31.000Z,65.0995,-148.9578,14.1,1.2,ml,,,,0.58,ak,ak11405257,2014-10-09T21:59:55.421Z,"52km WNW of Ester, Alaska",earthquake
2014-09-29T10:06:42.600Z,17.8959,-67.1156,12,2.1,Md,6,288,0.10869615,0.37,pr,pr14272005,2014-09-29T11:44:48.169Z,"11km SE of Pole Ojea, Puerto Rico",earthquake
2014-09-29T10:02:19.070Z,37.6491667,-118.8496667,4.98,0.36,md,18,111,0.01565,0.04,nc,nc72316646,2014-10-09T18:29:05.964Z,"10km E of Mammoth Lakes, California",earthquake
2014-09-29T09:58:15.000Z,63.0908,-151.4854,12.8,2.2,ml,,,,0.76,ak,ak11405251,2014-10-09T21:59:57.869Z,"110km NW of Talkeetna, Alaska",earthquake
2014-09-29T09:57:54.200Z,43.7207,-121.3095,2.1,0,Md,,86.4,0,0.09,uw,uw60888536,2014-10-06T22:51:12.467Z,"16km SE of Three Rivers, Oregon",earthquake
2014-09-29T09:52:40.409Z,37.1039,-115.5545,0,0.05,ml,5,299.35,0.336,0.0762,nn,nn00462259,2014-09-30T19:21:54.470Z,"45km SW of Alamo, Nevada",earthquake
2014-09-29T09:47:23.000Z,53.7865,-164.1009,8.1,1.7,ml,17,205.199983584001,,0.69,ak,ak11413865,2014-10-09T21:59:28.882Z,"116km ESE of Akutan, Alaska",earthquake
2014-09-29T09:45:50.170Z,37.6516667,-118.8555,5.11,0.43,md,23,82,0.02073,0.04,nc,nc72316641,2014-10-10T21:33:09.736Z,"10km E of Mammoth Lakes, California",earthquake
2014-09-29T09:43:20.890Z,38.8293343,-122.8826675,2.79,0.53,md,5,140,0.008897,0.01,nc,nc72316636,2014-09-29T10:04:04.927Z,"11km ENE of Cloverdale, California",earthquake
2014-09-29T09:33:39.000Z,60.6327,-152.0656,77.4,1.6,ml,31,50.3999959680003,,0.4,ak,ak11405249,2014-10-09T21:58:56.161Z,"40km ENE of Redoubt Volcano, Alaska",earthquake
2014-09-29T09:25:13.000Z,63.1054,-149.3776,82.7,1.7,ml,39,53.9999956800003,,0.62,ak,ak11405245,2014-10-09T21:58:55.572Z,"38km SW of Cantwell, Alaska",earthquake
2014-09-29T09:21:53.980Z,33.1493333,-116.4398333,5.06,0.9,ml,26,64,0.1201,0.23,ci,ci37046039,2014-09-30T23:07:09.440Z,"13km SSW of Borrego Springs, California",earthquake
2014-09-29T09:15:25.020Z,41.1963333,-121.9506667,6.96,1.51,md,14,77,0.1508,0.06,nc,nc72316621,2014-10-03T21:36:11.692Z,"17km ESE of McCloud, California",earthquake
2014-09-29T09:14:08.000Z,65.069,-148.7606,0.4,0.3,ml,11,205.199983584001,,0.61,ak,ak11405244,2014-10-09T21:59:15.264Z,"43km NW of Ester, Alaska",earthquake
2014-09-29T09:05:02.450Z,38.8268318,-122.8556671,2.68,0.19,md,9,102,0.01654,0.02,nc,nc72316616,2014-09-29T11:17:03.719Z,"10km WNW of The Geysers, California",earthquake
2014-09-29T09:02:05.000Z,61.3133,-152.4631,1,1.5,ml,,,,0.54,ak,ak11405225,2014-10-09T21:59:57.253Z,"93km N of Redoubt Volcano, Alaska",earthquake
2014-09-29T09:01:32.980Z,39.74,-123.518,12.9,1.78,md,14,87,0.07311,0.11,nc,nc72316611,2014-10-10T04:04:07.872Z,"6km NNW of Laytonville, California",earthquake
2014-09-29T09:00:27.011Z,39.5432,-119.174,9.0841,0.68,ml,10,209.54,0.234,0.1247,nn,nn00462065,2014-09-29T13:06:38.316Z,"9km SE of Fernley, Nevada",earthquake
2014-09-29T08:56:28.000Z,61.3006,-152.4965,1.3,2.2,ml,,,,0.64,ak,ak11405221,2014-10-09T21:59:59.809Z,"91km N of Redoubt Volcano, Alaska",earthquake
2014-09-29T08:47:20.290Z,37.6615,-118.8483333,5.66,0.43,md,22,94,0.0255,0.04,nc,nc72316606,2014-10-10T21:22:03.047Z,"11km E of Mammoth Lakes, California",earthquake
2014-09-29T08:46:31.000Z,60.3805,-140.2138,1,2.3,ml,44,43.1999965440003,,0.7,ak,ak11405217,2014-10-09T21:58:54.691Z,"96km NNW of Yakutat, Alaska",earthquake
2014-09-29T08:44:38.980Z,37.6555,-118.8575,4.55,0.19,md,10,135,0.02452,0.03,nc,nc72316596,2014-10-09T18:22:05.171Z,"10km E of Mammoth Lakes, California",earthquake
2014-09-29T08:26:41.000Z,61.2991,-147.0089,21.4,1.1,ml,13,86.3999930880005,,0.73,ak,ak11405214,2014-10-09T21:59:14.639Z,"40km WNW of Valdez, Alaska",earthquake
2014-09-29T08:22:29.000Z,53.8377,-164.1643,43.5,1.8,ml,14,248.399980128002,,0.35,ak,ak11413857,2014-10-09T21:59:27.921Z,"110km ESE of Akutan, Alaska",earthquake
2014-09-29T08:15:38.570Z,37.6598333,-118.856,4.66,0.2,md,9,157,0.02706,0.03,nc,nc72316591,2014-10-09T18:10:03.788Z,"10km E of Mammoth Lakes, California",earthquake
2014-09-29T08:10:58.000Z,38.8400002,-122.8304977,2.46,0.56,md,15,66,0.004143,0.03,nc,nc72316586,2014-09-29T08:26:04.266Z,"9km WNW of Cobb, California",earthquake
2014-09-29T08:08:38.100Z,19.5867,-155.6902,15.7,1.3,Md,,223.2,0.06288207,0.03,hv,hv60780081,2014-10-01T07:47:01.285Z,"23km NE of Honaunau-Napoopoo, Hawaii",earthquake
2014-09-29T08:03:21.700Z,47.445,-123.3185,4.9,0.6,Md,,327.6,0.17966306,0.15,uw,uw60888526,2014-09-29T17:47:20.055Z,"30km NNW of Shelton, Washington",earthquake
2014-09-29T08:01:21.087Z,39.3638,-118.0944,7.7301,1.34,ml,8,283.74,0.316,0.1877,nn,nn00462053,2014-09-29T13:53:01.092Z,"56km NNW of Gabbs, Nevada",earthquake
2014-09-29T08:00:25.000Z,62.7969,-148.8479,5.8,0.6,ml,13,111.599991072001,,0.4,ak,ak11405210,2014-10-09T21:58:54.033Z,"66km S of Cantwell, Alaska",earthquake
2014-09-29T07:55:47.110Z,40.3896667,-121.2981667,9.82,1.02,md,7,270,0.0957,0.05,nc,nc72316581,2014-10-03T16:58:10.497Z,"10km NNW of Chester, California",earthquake
2014-09-29T07:45:53.560Z,37.6398333,-118.9478333,7.88,0.33,md,16,67,0.02458,0.02,nc,nc72316576,2014-10-02T17:01:04.158Z,"2km ESE of Mammoth Lakes, California",earthquake
2014-09-29T07:41:41.500Z,19.4368,-155.6125,3.3,0.6,Md,,104.4,0.01796631,0.09,hv,hv60780071,2014-09-29T18:34:38.548Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-09-29T07:33:58.980Z,37.6501667,-118.8511667,5.5,0.45,md,15,113,0.0172,0.04,nc,nc72316566,2014-10-09T17:49:05.417Z,"10km E of Mammoth Lakes, California",earthquake
2014-09-29T07:32:48.000Z,65.1322,-149.1112,7,0.7,ml,12,205.199983584001,,0.67,ak,ak11405192,2014-10-09T21:59:26.592Z,"60km WNW of Ester, Alaska",earthquake
2014-09-29T07:24:42.980Z,37.6481667,-118.8493333,5.07,0.99,md,22,74,0.01476,0.04,nc,nc72316561,2014-10-10T21:16:05.784Z,"10km E of Mammoth Lakes, California",earthquake
2014-09-29T07:19:20.450Z,33.3918333,-116.3063333,3.32,1.03,ml,37,61,0.0825,0.19,ci,ci37046031,2014-09-30T22:57:57.430Z,"16km NNE of Borrego Springs, California",earthquake
2014-09-29T07:17:38.740Z,33.474,-116.4706667,14.79,0.91,ml,29,104,0.06196,0.15,ci,ci37046023,2014-09-30T22:53:26.050Z,"20km ESE of Anza, California",earthquake
2014-09-29T07:17:28.950Z,37.65,-118.8493333,4.68,0.86,md,24,77,0.01608,0.04,nc,nc72316556,2014-10-10T21:13:05.145Z,"10km E of Mammoth Lakes, California",earthquake
2014-09-29T07:17:01.200Z,38.1808333,-122.3003333,11.17,2.5,md,100,82,0.05814,0.14,nc,nc72316546,2014-09-30T20:29:07.183Z,"3km W of American Canyon, California",earthquake
2014-09-29T07:14:59.000Z,60.0016,-141.572,9.1,1.2,ml,,,,0.68,ak,ak11405189,2014-10-09T21:58:47.917Z,"48km E of Cape Yakataga, Alaska",earthquake
2014-09-29T07:13:51.550Z,37.6466667,-118.8501667,4.95,0.46,md,16,108,0.01429,0.04,nc,nc72316551,2014-10-09T18:03:03.045Z,"10km E of Mammoth Lakes, California",earthquake
2014-09-29T07:03:53.100Z,37.6493333,-118.8485,5.23,0.48,md,18,110,0.01514,0.03,nc,nc72316536,2014-10-09T17:43:04.788Z,"10km E of Mammoth Lakes, California",earthquake
2014-09-29T06:57:26.690Z,37.664,-118.8568333,5.23,0.53,md,22,101,0.03086,0.05,nc,nc72316531,2014-10-10T22:41:02.870Z,"10km E of Mammoth Lakes, California",earthquake
2014-09-29T06:55:08.410Z,37.6475,-118.8481667,5.34,0.79,md,20,73,0.01363,0.05,nc,nc72316526,2014-10-10T21:06:03.179Z,"10km E of Mammoth Lakes, California",earthquake
2014-09-29T06:54:45.230Z,37.6493333,-118.8511667,4.59,0.83,md,23,77,0.01662,0.05,nc,nc72316521,2014-10-10T20:20:06.804Z,"10km E of Mammoth Lakes, California",earthquake
2014-09-29T06:47:43.620Z,38.8206673,-122.8089981,2.25,0.95,md,22,36,0.00285,0.05,nc,nc72316511,2014-09-29T07:12:09.211Z,"6km NW of The Geysers, California",earthquake
2014-09-29T06:47:05.340Z,38.8213348,-122.8115005,2.76,0.88,md,11,81,0.01839,0.02,nc,nc72316506,2014-09-29T07:38:03.121Z,"6km NW of The Geysers, California",earthquake
2014-09-29T06:41:52.540Z,37.662,-118.8538333,4.97,0.35,md,16,133,0.02791,0.05,nc,nc72316501,2014-10-09T17:38:04.180Z,"10km E of Mammoth Lakes, California",earthquake
2014-09-29T06:41:03.300Z,37.6513333,-118.8521667,4.82,0.28,md,12,132,0.01859,0.03,nc,nc72316496,2014-10-09T17:27:07.750Z,"10km E of Mammoth Lakes, California",earthquake
